order_id,customer_id,order_date,shipping_date,order_status,total_amount
885644,5417,2024-10-31,2024-11-03,Shipped,469.12
681985,1004,2024-07-31,2024-08-07,Pending,261.63
199015,8700,2024-06-08,2024-06-13,Delivered,310.18
441439,5142,2024-11-16,2024-11-21,Shipped,392.62
353343,9846,2024-06-28,2024-07-01,Pending,350.74
654767,3846,2024-11-27,2024-11-29,Pending,103.03
465261,3990,2024-08-23,,Returned,33.45
903203,5950,2024-09-10,2024-09-15,Pending,105.95
374814,8963,2024-11-17,2024-11-22,Delivered,289.53
163619,1691,2024-11-03,,Returned,426.42
710718,1706,2024-10-08,2024-10-13,Delivered,86.12
216899,8287,2024-12-13,2024-12-15,Pending,144.61
721070,6879,2024-09-27,2024-09-29,Delivered,115.48
967470,6116,2024-12-17,,Returned,321.4
674640,1638,2024-08-27,2024-09-03,Pending,383.3
327872,7986,2024-09-17,2024-09-21,Pending,251.09
784486,4191,2024-11-14,2024-11-19,Pending,455.14
760922,3549,2024-08-03,2024-08-08,Delivered,108.84
896346,1250,2024-08-16,2024-08-18,Pending,108.48
839831,8197,2024-08-10,2024-08-13,Pending,427.25
402654,5405,2024-10-19,2024-10-26,Shipped,212.89
845796,9167,2024-09-22,,Cancelled,237.92
258418,2237,2024-09-06,2024-09-13,Pending,247.44
552591,8431,2024-06-24,2024-07-01,Pending,498.23
335575,8862,2024-09-30,2024-10-02,Pending,241.13
123279,9939,2024-08-22,2024-08-28,Shipped,384.21
411196,1741,2024-08-28,2024-09-02,Delivered,467.4
142179,2411,2024-12-28,2024-12-30,Shipped,173.7
885587,6946,2024-06-24,,Cancelled,392.17
628295,1943,2024-07-16,2024-07-21,Shipped,113.1
928763,5192,2024-09-29,,Returned,465.68
577227,3614,2024-12-27,2024-12-31,Shipped,269.44
127827,7198,2024-06-12,2024-06-17,Shipped,384.28
534360,6220,2024-11-14,,Cancelled,367.52
596372,1081,2024-07-31,,Cancelled,370.92
433516,8900,2024-11-23,2024-11-26,Pending,199.48
280485,7150,2024-12-12,,Cancelled,149.76
990965,1048,2024-08-12,2024-08-16,Shipped,302.75
522088,5853,2024-07-11,2024-07-13,Shipped,277.44
387359,1337,2024-11-09,2024-11-14,Delivered,358.21
384416,5240,2024-09-30,2024-10-04,Delivered,346.3
765703,8562,2024-11-25,,Returned,52.11
203675,2678,2024-12-13,2024-12-20,Pending,445.89
715534,7278,2024-11-23,,Cancelled,308.54
451405,1040,2024-09-16,,Cancelled,127.5
786763,3775,2024-07-11,2024-07-18,Delivered,275.31
488283,4001,2024-11-22,2024-11-25,Shipped,258.67
442301,7999,2024-12-13,2024-12-16,Delivered,209.05
477821,6643,2024-09-18,2024-09-21,Shipped,137.49
914793,7421,2024-11-22,2024-11-29,Delivered,478.19
919206,4266,2024-12-29,2024-12-31,Delivered,382.26
615228,3771,2024-09-14,,Cancelled,146.93
246563,5035,2024-09-07,2024-09-11,Pending,463.88
989851,1970,2024-11-30,2024-12-02,Pending,435.16
465273,9632,2024-11-03,2024-11-05,Pending,270.18
623130,6304,2024-07-30,,Returned,383.14
639329,7777,2024-12-07,2024-12-14,Shipped,114.9
396000,1325,2024-07-28,2024-08-02,Shipped,414.45
731903,8153,2024-10-22,,Cancelled,223.35
803615,2398,2024-09-14,2024-09-19,Pending,206.84
355351,8439,2024-10-29,,Returned,402.09
758319,2231,2024-12-29,,Cancelled,148.01
639063,3295,2024-12-12,2024-12-15,Shipped,186.08
366083,4585,2024-06-15,2024-06-18,Shipped,266.03
312022,5919,2024-06-24,2024-07-01,Pending,297.12
578397,1810,2024-06-24,2024-07-01,Shipped,198.51
454998,1201,2024-11-02,2024-11-07,Delivered,86.26
225754,6810,2024-12-02,2024-12-07,Shipped,389.3
831312,2167,2024-10-27,2024-11-01,Shipped,78.68
883556,6268,2024-08-28,2024-09-01,Shipped,350.45
593038,4852,2024-09-16,2024-09-20,Pending,352.28
398139,4462,2024-11-11,,Cancelled,433.22
818991,6599,2024-07-21,,Cancelled,102.74
995455,7195,2024-09-08,,Returned,117.58
934579,8661,2024-06-28,,Returned,253.67
667235,8672,2024-08-23,2024-08-26,Shipped,176.58
948357,4280,2024-10-04,2024-10-07,Delivered,87.6
242583,9281,2024-12-05,2024-12-11,Delivered,369.85
462391,1526,2024-09-25,2024-10-02,Delivered,405.63
654524,8742,2024-08-10,,Cancelled,341.69
652819,5781,2024-08-07,,Returned,417.88
562095,8277,2024-07-04,2024-07-11,Pending,486.79
957372,4455,2024-11-06,,Returned,300.22
143362,9849,2024-08-18,,Cancelled,130.28
967223,9921,2024-11-29,,Cancelled,57.46
367633,7816,2024-09-18,2024-09-25,Delivered,273.46
281967,6464,2024-06-29,,Cancelled,317.78
525462,8516,2024-10-12,2024-10-18,Delivered,214.77
292370,3663,2024-08-08,2024-08-10,Shipped,378.4
246433,1066,2024-12-23,,Cancelled,176.38
710428,7191,2024-10-13,2024-10-19,Delivered,209.23
374025,8599,2024-12-06,,Cancelled,355.1
126881,6493,2024-09-22,,Returned,102.57
651826,1298,2024-07-15,,Cancelled,186.34
776438,7280,2024-09-22,2024-09-24,Delivered,219.32
523602,9514,2024-12-24,,Cancelled,63.54
441517,4626,2024-10-01,2024-10-05,Delivered,51.08
632719,3167,2024-09-19,,Cancelled,48.57
209495,9725,2024-12-09,2024-12-13,Shipped,210.49
621978,5130,2024-10-13,2024-10-18,Pending,211.98
163764,8023,2024-07-12,,Returned,102.79
956665,3261,2024-07-06,2024-07-13,Shipped,372.41
527004,1198,2024-08-01,2024-08-06,Shipped,267.56
843428,7993,2024-06-22,2024-06-27,Pending,391.72
413009,4315,2024-11-20,2024-11-26,Delivered,161.38
243547,7830,2024-12-11,2024-12-18,Delivered,433.64
129978,1060,2024-08-04,,Cancelled,178.06
743484,7973,2024-08-24,2024-08-30,Pending,71.17
886455,7262,2024-12-04,2024-12-10,Pending,108.13
693055,5703,2024-09-08,2024-09-14,Shipped,101.85
802921,7838,2024-12-22,2024-12-27,Pending,301.13
391338,3483,2024-10-04,2024-10-10,Delivered,436.49
126791,3644,2024-12-27,2025-01-02,Shipped,353.93
844365,2362,2024-12-06,2024-12-10,Pending,302.39
609164,4840,2024-11-03,2024-11-09,Delivered,400.93
762731,7320,2024-12-20,2024-12-27,Pending,369.28
328267,7584,2024-09-17,2024-09-24,Delivered,286.05
631138,7114,2024-08-02,2024-08-09,Delivered,326.28
483039,4416,2024-12-15,2024-12-19,Delivered,447.06
708147,5097,2024-11-07,,Returned,181.88
221969,6120,2024-12-30,2025-01-05,Delivered,226.74
799768,1955,2024-07-18,2024-07-23,Delivered,326.42
763649,2914,2024-08-02,,Returned,323.15
909978,4657,2024-08-29,,Cancelled,188.48
970468,2532,2024-06-21,2024-06-26,Shipped,294.95
188091,1300,2024-11-09,,Cancelled,140.64
289243,9305,2024-07-18,2024-07-25,Pending,444.48
649791,3893,2024-07-16,2024-07-21,Delivered,475.94
242230,1249,2024-07-18,2024-07-22,Delivered,121.29
778288,6569,2024-06-11,,Returned,257.43
230388,7593,2024-06-29,,Returned,40.13
967148,3502,2024-12-16,2024-12-20,Pending,370.5
538057,3928,2024-06-29,2024-07-05,Delivered,269.95
101552,7199,2024-06-22,,Cancelled,172.03
330764,4062,2024-11-30,,Cancelled,295.81
451872,2249,2024-11-12,,Cancelled,176.78
303120,2120,2024-08-30,2024-09-01,Delivered,396.63
665234,6236,2024-08-22,2024-08-29,Pending,413.9
760474,1087,2024-11-15,,Returned,181.23
113319,6426,2024-12-16,,Cancelled,237.24
966823,9862,2024-06-14,,Cancelled,368.8
730912,4806,2024-12-22,2024-12-26,Pending,281.53
109116,7346,2024-10-18,,Cancelled,208.35
702439,5311,2024-11-21,,Returned,416.56
595477,4984,2024-06-25,2024-06-28,Pending,58.65
411450,6286,2024-08-13,2024-08-18,Delivered,391.84
503823,7400,2024-07-30,2024-08-01,Pending,445.15
897172,3338,2024-10-04,2024-10-10,Pending,314.1
326715,5717,2024-08-02,,Cancelled,302.65
123603,1800,2024-09-03,2024-09-09,Delivered,204.02
392314,4517,2024-06-03,,Cancelled,276.97
342507,1647,2024-11-13,2024-11-18,Shipped,261.7
276644,3779,2024-11-12,,Returned,305.79
780953,1544,2024-12-17,2024-12-19,Shipped,148.36
205205,8553,2024-06-13,2024-06-15,Delivered,445.84
645239,3030,2024-08-26,,Cancelled,483.94
546246,1322,2024-06-13,2024-06-16,Shipped,224.84
813764,1609,2024-08-15,,Returned,207.7
997128,7431,2024-10-01,2024-10-07,Delivered,463.9
759174,8180,2024-10-08,,Cancelled,133.94
190840,3148,2024-09-25,,Cancelled,27.17
953964,1545,2024-11-01,,Returned,355.13
355479,5542,2024-10-09,,Returned,372.54
547059,2607,2024-07-06,2024-07-10,Shipped,23.1
520226,8405,2024-09-12,2024-09-16,Shipped,307.64
744342,8726,2024-06-30,,Cancelled,58.58
415014,7091,2024-07-10,2024-07-12,Delivered,449.45
999264,6653,2024-10-13,,Returned,331.28
560881,3602,2024-08-29,2024-09-03,Pending,364.95
817807,7223,2024-08-30,,Returned,409.17
185306,4760,2024-08-26,2024-08-28,Delivered,137.31
648321,5933,2024-11-19,2024-11-21,Delivered,63.69
169885,4411,2024-12-14,2024-12-20,Shipped,355.88
838945,1038,2024-10-01,2024-10-05,Pending,471.67
739048,9254,2024-08-22,2024-08-25,Shipped,153.75
818115,6163,2024-11-10,2024-11-13,Delivered,325.45
310660,1421,2024-11-14,,Returned,205.17
800336,9871,2024-07-27,,Cancelled,380.08
742274,1309,2024-08-17,,Cancelled,446.89
756334,6760,2024-11-08,,Returned,228.28
608939,2276,2024-09-01,,Returned,295.13
259032,8855,2024-07-14,2024-07-20,Shipped,31.58
675814,2270,2024-09-28,,Returned,55.92
893948,4550,2024-09-02,2024-09-08,Pending,399.0
730638,4663,2024-07-19,2024-07-25,Shipped,400.77
720153,6324,2024-08-25,2024-08-27,Pending,321.64
694883,1195,2024-10-29,2024-11-04,Pending,356.08
189566,1087,2024-07-26,2024-08-02,Delivered,85.28
762412,5342,2024-12-03,,Cancelled,312.48
188124,8889,2024-09-18,,Returned,36.31
837536,9586,2024-10-29,2024-11-02,Delivered,191.74
267832,4808,2024-10-19,2024-10-26,Delivered,498.24
233527,9523,2024-08-11,,Cancelled,74.26
533092,7578,2024-12-22,2024-12-28,Shipped,189.44
670168,2807,2024-12-12,2024-12-14,Delivered,96.51
500705,2413,2024-10-29,,Returned,473.56
184677,9421,2024-08-25,,Cancelled,279.02
621674,3272,2024-12-29,2024-12-31,Shipped,322.42
837093,2786,2024-11-15,2024-11-21,Pending,400.76
209660,5021,2024-07-01,,Returned,207.76
150736,2744,2024-12-02,2024-12-06,Pending,375.16
633071,5979,2024-11-15,2024-11-18,Pending,232.61
676004,3336,2024-07-29,2024-08-02,Shipped,72.13
860310,7532,2024-06-07,2024-06-09,Shipped,35.26
121741,8021,2024-12-27,,Cancelled,194.04
716711,3076,2024-12-02,,Cancelled,385.65
968916,9449,2024-09-03,,Returned,306.15
328610,4603,2024-09-11,2024-09-13,Pending,433.0
101505,6277,2024-10-06,2024-10-10,Pending,485.74
236579,3097,2024-12-13,,Cancelled,383.1
385368,8898,2024-07-26,2024-07-29,Pending,447.67
369927,7295,2024-09-30,2024-10-07,Delivered,170.59
523485,8002,2024-12-25,,Cancelled,117.3
172676,7543,2024-06-19,2024-06-22,Delivered,106.08
858382,2310,2024-12-06,2024-12-12,Delivered,214.82
383366,3015,2024-08-31,2024-09-06,Delivered,283.34
469501,8069,2024-06-08,2024-06-10,Pending,212.81
207771,6335,2024-11-21,2024-11-23,Pending,417.12
347050,9185,2024-09-08,2024-09-13,Shipped,117.62
309166,6840,2024-08-29,,Cancelled,110.99
120098,1049,2024-09-29,2024-10-03,Pending,117.19
307216,8965,2024-09-16,2024-09-21,Pending,359.62
625955,3498,2024-12-09,2024-12-13,Shipped,351.69
641796,7766,2024-12-28,,Cancelled,390.17
460843,4689,2024-08-14,,Returned,151.85
737182,3871,2024-11-01,,Returned,280.8
257302,1513,2024-11-26,2024-12-01,Pending,275.8
105935,5080,2024-11-04,,Returned,157.84
365202,9947,2024-09-19,2024-09-24,Pending,37.7
352796,1723,2024-12-01,2024-12-08,Shipped,117.85
612146,5797,2024-08-25,,Cancelled,97.57
545472,6800,2024-12-05,,Cancelled,409.43
968201,8974,2024-11-17,,Cancelled,331.38
828075,6692,2024-09-08,,Returned,123.77
169232,8837,2024-08-18,2024-08-24,Pending,426.58
384713,4236,2024-06-19,,Cancelled,171.95
334919,3356,2024-08-16,2024-08-20,Shipped,316.71
945538,8335,2024-08-14,2024-08-19,Delivered,270.39
906986,8497,2024-07-12,2024-07-14,Pending,205.46
554354,8081,2024-11-02,2024-11-05,Pending,53.19
861914,3500,2024-06-26,,Returned,137.65
777163,2942,2024-09-23,2024-09-30,Shipped,466.55
995247,9398,2024-11-17,,Cancelled,381.65
736264,8559,2024-11-16,,Returned,317.41
299003,3466,2024-12-06,2024-12-09,Shipped,146.34
569635,9082,2024-07-07,2024-07-13,Shipped,460.13
145898,1347,2024-07-26,2024-07-29,Delivered,131.76
196517,3433,2024-06-10,2024-06-12,Shipped,134.94
680285,1233,2024-06-24,2024-06-27,Shipped,188.73
764927,2083,2024-09-01,,Returned,93.27
821458,6820,2024-09-25,,Returned,175.82
703896,3251,2024-08-12,2024-08-16,Shipped,370.3
267043,3381,2024-10-08,,Cancelled,175.55
433879,7820,2024-10-29,2024-11-03,Shipped,130.7
651991,9538,2024-06-08,2024-06-15,Shipped,263.03
284721,5106,2024-06-11,2024-06-15,Shipped,307.64
717824,5629,2024-08-25,,Returned,363.64
559445,7861,2024-09-30,,Cancelled,239.46
715901,4603,2024-11-03,,Cancelled,444.54
127150,9463,2024-07-08,2024-07-15,Pending,414.79
215572,5414,2024-08-06,2024-08-13,Pending,366.35
781797,6963,2024-11-06,,Returned,44.76
372252,4642,2024-11-09,,Cancelled,190.86
145140,1147,2024-06-12,,Returned,76.12
789610,3621,2024-08-03,2024-08-10,Shipped,191.83
226404,2170,2024-11-13,2024-11-19,Delivered,64.61
292732,8746,2024-10-04,2024-10-08,Pending,224.12
907329,5153,2024-07-29,2024-08-05,Delivered,439.97
721947,7848,2024-06-13,,Returned,417.8
824677,8983,2024-12-25,2024-12-31,Shipped,85.53
351612,4384,2024-12-01,2024-12-03,Shipped,455.31
129576,6658,2024-12-27,,Cancelled,493.44
570165,2338,2024-10-10,2024-10-12,Shipped,77.85
889496,6625,2024-11-28,,Returned,366.21
124145,8479,2024-10-04,2024-10-07,Pending,439.51
584210,6349,2024-12-25,2024-12-31,Pending,127.13
752662,8604,2024-11-16,2024-11-19,Shipped,189.91
555592,9703,2024-12-14,2024-12-16,Shipped,415.57
432253,1696,2024-12-05,2024-12-11,Shipped,350.16
522505,3091,2024-09-12,2024-09-17,Shipped,324.27
375969,6639,2024-12-11,,Returned,455.7
885223,5346,2024-08-14,,Returned,231.0
130565,2908,2024-12-29,,Cancelled,137.27
174232,8174,2024-08-08,2024-08-11,Pending,185.49
418699,7880,2024-12-24,,Returned,462.52
482124,8731,2024-08-03,2024-08-06,Pending,250.33
893260,9640,2024-10-24,,Cancelled,367.42
848169,1592,2024-06-13,2024-06-17,Pending,131.6
675675,3286,2024-09-22,2024-09-24,Shipped,191.21
946389,6260,2024-09-23,2024-09-29,Pending,78.07
569973,8078,2024-09-09,,Cancelled,307.2
122853,7654,2024-11-25,2024-12-01,Shipped,398.42
274621,1202,2024-08-16,,Cancelled,156.58
583178,9871,2024-08-04,2024-08-11,Shipped,123.23
103954,6682,2024-11-12,2024-11-14,Pending,155.58
300859,8182,2024-10-04,,Returned,60.93
695163,4593,2024-08-29,2024-09-01,Pending,331.97
947924,1432,2024-10-15,2024-10-21,Shipped,206.72
597436,1421,2024-07-05,2024-07-12,Shipped,175.61
759967,4318,2024-09-20,2024-09-22,Pending,399.72
596923,1107,2024-06-09,,Cancelled,224.28
346109,3725,2024-08-14,2024-08-18,Delivered,205.89
139523,9000,2024-12-28,,Cancelled,119.13
222888,1548,2024-11-24,2024-11-29,Shipped,67.07
103230,5073,2024-08-06,2024-08-10,Shipped,132.5
220874,7438,2024-09-08,2024-09-12,Shipped,245.34
706106,2285,2024-12-29,2025-01-01,Pending,432.86
127570,5551,2024-08-02,,Returned,210.97
911497,7274,2024-06-13,,Returned,299.5
538943,8324,2024-09-16,,Cancelled,71.75
208979,4511,2024-07-10,2024-07-14,Pending,464.62
651818,6587,2024-10-09,2024-10-15,Pending,186.47
132642,2562,2024-08-24,2024-08-28,Delivered,173.17
615112,2373,2024-12-15,2024-12-20,Shipped,157.04
175507,7289,2024-07-03,2024-07-06,Pending,280.33
619713,1410,2024-07-18,2024-07-25,Shipped,421.12
120342,9029,2024-12-21,2024-12-26,Delivered,179.3
166825,4701,2024-07-13,2024-07-19,Pending,298.29
513113,8604,2024-07-11,,Returned,145.9
667597,1044,2024-10-18,,Cancelled,320.96
177926,3237,2024-07-04,2024-07-09,Delivered,79.56
782865,3206,2024-08-27,2024-08-31,Pending,325.13
634521,3754,2024-10-19,,Returned,346.29
461917,1827,2024-11-28,,Returned,499.43
372520,5139,2024-08-27,,Returned,330.15
299469,3047,2024-11-12,2024-11-14,Delivered,157.82
929731,2563,2024-10-21,2024-10-24,Pending,336.06
236189,1641,2024-10-22,2024-10-27,Delivered,370.84
843874,7500,2024-08-16,2024-08-21,Pending,145.09
440504,2545,2024-06-30,,Cancelled,73.49
861593,4504,2024-06-24,2024-06-30,Delivered,355.11
298590,1230,2024-11-19,2024-11-23,Pending,424.92
309171,9326,2024-07-31,,Cancelled,121.75
861855,3495,2024-11-23,,Cancelled,20.02
732052,4281,2024-10-09,2024-10-12,Pending,57.76
512628,8462,2024-11-11,2024-11-18,Delivered,274.11
829331,3034,2024-08-27,2024-08-29,Shipped,146.82
521059,3653,2024-12-02,2024-12-07,Shipped,287.67
777688,1350,2024-12-28,2024-12-30,Delivered,214.35
817000,3363,2024-07-19,2024-07-21,Shipped,182.37
106733,2229,2024-12-08,2024-12-11,Shipped,45.78
430188,4575,2024-11-13,2024-11-18,Pending,75.78
961180,3635,2024-12-15,2024-12-21,Shipped,460.4
748705,3004,2024-09-04,,Returned,341.95
453894,3446,2024-07-18,,Returned,33.65
639486,2396,2024-12-12,,Returned,208.69
344430,5774,2024-06-05,,Cancelled,206.09
739590,9046,2024-08-30,,Cancelled,253.13
829254,2519,2024-08-03,,Cancelled,92.45
349246,1316,2024-07-16,2024-07-18,Delivered,420.09
259505,4412,2024-12-10,2024-12-17,Shipped,371.71
239680,1129,2024-09-27,2024-10-03,Pending,384.11
261010,1055,2024-08-01,2024-08-06,Pending,475.38
817926,2248,2024-08-29,,Cancelled,99.64
404344,3385,2024-09-23,,Cancelled,382.92
345934,1390,2024-06-05,2024-06-07,Shipped,461.36
919535,3085,2024-08-11,2024-08-13,Shipped,358.49
350633,5365,2024-12-04,2024-12-11,Pending,220.13
539845,9357,2024-07-17,,Cancelled,33.49
857992,4820,2024-12-14,,Returned,303.59
359276,9705,2024-10-24,2024-10-31,Delivered,416.34
421383,8797,2024-07-10,2024-07-17,Shipped,450.66
466670,5225,2024-11-17,2024-11-23,Delivered,289.29
800837,4578,2024-10-09,,Returned,66.0
296504,6099,2024-11-13,2024-11-17,Delivered,165.57
457670,2837,2024-06-09,,Returned,348.05
835416,3890,2024-09-01,2024-09-05,Delivered,274.06
457253,1167,2024-11-02,,Returned,321.17
714424,7780,2024-10-23,,Cancelled,381.19
273768,6832,2024-07-05,,Returned,471.97
574027,1509,2024-09-13,2024-09-16,Shipped,481.51
599163,5627,2024-07-05,,Returned,75.0
824880,7312,2024-10-31,2024-11-06,Shipped,488.56
379988,6579,2024-08-05,2024-08-07,Pending,440.31
729806,8162,2024-10-02,,Cancelled,174.25
156853,8885,2024-12-17,2024-12-21,Shipped,357.18
534806,7474,2024-12-10,,Cancelled,92.1
285762,9036,2024-09-29,,Cancelled,142.76
763586,4593,2024-06-23,,Cancelled,382.73
232329,9959,2024-07-03,,Returned,471.98
480328,2714,2024-12-05,,Returned,230.41
542518,6715,2024-07-06,,Cancelled,328.02
964103,5114,2024-10-27,2024-11-01,Pending,97.89
316158,2507,2024-09-26,,Cancelled,63.99
754894,4021,2024-12-31,,Cancelled,27.36
130749,2110,2024-08-29,2024-09-03,Shipped,333.08
826620,7669,2024-06-22,,Returned,440.75
863477,3105,2024-06-03,,Returned,362.91
783016,3659,2024-09-03,2024-09-09,Delivered,76.59
262076,7739,2024-10-24,2024-10-26,Shipped,245.33
128933,4376,2024-12-27,2024-12-30,Delivered,219.98
320796,2949,2024-12-11,,Cancelled,79.75
444951,6340,2024-06-26,2024-07-01,Shipped,98.57
334114,6659,2024-09-13,,Returned,100.83
941502,4901,2024-06-22,,Cancelled,466.56
853946,9981,2024-07-18,2024-07-25,Shipped,272.63
276212,6890,2024-11-08,2024-11-12,Shipped,364.9
284678,7013,2024-10-25,2024-10-28,Delivered,483.48
468383,5227,2024-12-18,,Cancelled,366.48
265620,9873,2024-09-18,,Cancelled,381.61
964817,1523,2024-12-05,2024-12-12,Shipped,352.18
146223,9289,2024-11-27,2024-12-03,Shipped,146.46
385177,8192,2024-12-01,2024-12-06,Pending,432.14
433081,8948,2024-11-09,,Cancelled,420.21
424233,9184,2024-10-22,,Returned,485.64
710347,8559,2024-07-22,2024-07-25,Shipped,106.38
462300,5241,2024-07-21,2024-07-26,Pending,34.3
485333,6220,2024-11-09,2024-11-16,Shipped,99.25
474238,2536,2024-08-19,2024-08-26,Pending,187.12
355130,5005,2024-06-07,2024-06-11,Pending,235.43
431046,1953,2024-06-28,2024-07-04,Pending,478.56
601033,2899,2024-10-20,2024-10-25,Shipped,242.58
608160,4295,2024-11-07,2024-11-12,Pending,80.96
643693,8704,2024-07-21,2024-07-25,Shipped,112.53
271679,2238,2024-07-06,2024-07-10,Delivered,29.43
225475,7817,2024-06-28,2024-07-03,Pending,68.29
425160,6082,2024-11-09,2024-11-14,Shipped,95.69
648781,9012,2024-06-16,,Cancelled,277.26
810128,8180,2024-12-02,2024-12-07,Pending,173.68
958968,9493,2024-10-15,,Cancelled,136.03
210390,7676,2024-07-16,2024-07-23,Shipped,185.82
691620,9758,2024-09-03,,Returned,437.59
586765,9778,2024-11-14,2024-11-20,Delivered,65.93
576894,6912,2024-06-20,,Returned,73.42
484310,2281,2024-11-02,2024-11-07,Pending,288.22
337429,5884,2024-09-07,2024-09-13,Delivered,496.44
400492,1070,2024-07-26,,Returned,24.96
272059,1887,2024-12-24,2024-12-31,Shipped,317.06
270019,6401,2024-06-17,,Returned,465.3
924353,8919,2024-10-27,2024-10-30,Pending,287.24
994967,5750,2024-08-27,2024-09-01,Pending,290.65
327732,6888,2024-07-05,2024-07-11,Shipped,351.3
643341,3869,2024-07-14,,Cancelled,299.47
379484,3092,2024-11-20,2024-11-22,Shipped,370.91
949863,9364,2024-08-27,2024-09-02,Delivered,395.83
370778,2551,2024-11-19,2024-11-22,Delivered,239.57
860210,9643,2024-08-27,2024-08-30,Delivered,252.82
148525,1496,2024-07-18,,Returned,391.64
259212,5856,2024-10-01,2024-10-08,Delivered,72.57
928587,6127,2024-11-03,2024-11-09,Shipped,148.56
732623,1874,2024-11-02,,Returned,206.0
627038,1985,2024-10-28,,Cancelled,390.61
237233,3119,2024-11-09,2024-11-14,Delivered,170.11
519063,5692,2024-07-17,2024-07-23,Pending,160.89
428478,3805,2024-10-07,,Cancelled,401.66
885735,1049,2024-11-20,2024-11-24,Shipped,316.65
572603,7537,2024-07-20,,Cancelled,36.3
462159,5652,2024-09-27,,Returned,155.07
683313,8784,2024-07-17,2024-07-22,Pending,82.75
685289,9036,2024-06-07,,Returned,288.52
290345,2078,2024-08-26,,Cancelled,437.58
403782,7046,2024-07-14,2024-07-19,Shipped,496.41
131854,8072,2024-09-28,2024-10-02,Pending,379.87
559632,7178,2024-09-28,2024-10-01,Shipped,260.12
